Token,Lemma,POS,Dep,Head_Lemma,Is_Stop,Is_Alpha,Is_Dialogue,Sentence_ID,Token_Index
that,that,SCONJ,mark,entertain,True,True,False,2580,64583
Elizabeth,elizabeth,PROPN,nsubjpass,entertain,False,True,False,2580,64584
had,have,AUX,aux,entertain,True,True,False,2580,64585
never,never,ADV,neg,entertain,True,True,False,2580,64586
been,be,AUX,auxpass,entertain,True,True,False,2580,64587
half,half,ADV,advmod,well,False,True,False,2580,64588
so,so,ADV,advmod,well,True,True,False,2580,64589
well,well,ADV,advmod,entertain,True,True,False,2580,64590
entertained,entertain,VERB,conj,of,False,True,False,2580,64591
in,in,ADP,prep,entertain,True,True,False,2580,64592
that,that,DET,det,room,True,True,False,2580,64593
room,room,NOUN,pobj,in,False,True,False,2580,64594
before,before,ADV,advmod,entertain,True,True,False,2580,64595
;,;,PUNCT,punct,seat,False,False,False,2580,64596
and,and,CCONJ,cc,seat,True,True,False,2580,64597
they,they,PRON,nsubj,converse,True,True,False,2580,64598
conversed,converse,VERB,conj,seat,False,True,False,2580,64599
with,with,ADP,prep,converse,True,True,False,2580,64600
so,so,ADV,advmod,much,True,True,False,2580,64601
much,much,ADJ,amod,spirit,True,True,False,2580,64602
spirit,spirit,NOUN,pobj,with,False,True,False,2580,64603
and,and,CCONJ,cc,spirit,True,True,False,2580,64604
flow,flow,NOUN,conj,spirit,False,True,False,2580,64605
as,as,SCONJ,mark,draw,True,True,False,2580,64606
to,to,PART,aux,draw,True,True,False,2580,64607
draw,draw,VERB,advcl,spirit,False,True,False,2580,64608
the,the,DET,det,attention,True,True,False,2580,64609
attention,attention,NOUN,dobj,draw,False,True,False,2580,64610
of,of,ADP,prep,attention,True,True,False,2580,64611
Lady,lady,PROPN,compound,catherine,False,True,False,2580,64612
Catherine,catherine,PROPN,pobj,of,False,True,False,2580,64613
herself,herself,PRON,appos,catherine,True,True,False,2580,64614
",",",",PUNCT,punct,of,False,False,False,2580,64615
as,as,ADV,advmod,as,True,True,False,2580,64616
well,well,ADV,advmod,as,True,True,False,2580,64617
as,as,ADP,cc,of,True,True,False,2580,64618
of,of,ADP,conj,of,True,True,False,2580,64619
Mr.,mr.,PROPN,compound,darcy,False,False,False,2580,64620
Darcy,darcy,PROPN,pobj,of,False,True,False,2580,64621
.,.,PUNCT,punct,converse,False,False,False,2580,64622
_,_,X,punct,turn,False,False,False,2581,64623
His,his,PRON,poss,eye,True,True,False,2581,64624
_,_,PUNCT,punct,eye,False,False,False,2581,64625
eyes,eye,NOUN,nsubjpass,turn,False,True,False,2581,64626
had,have,AUX,aux,turn,True,True,False,2581,64627
been,be,AUX,auxpass,turn,True,True,False,2581,64628
soon,soon,ADV,advmod,turn,False,True,False,2581,64629
and,and,CCONJ,cc,soon,True,True,False,2581,64630
repeatedly,repeatedly,ADV,conj,soon,False,True,False,2581,64631
turned,turn,VERB,ROOT,turn,False,True,False,2581,64632
towards,towards,ADP,prep,turn,True,True,False,2581,64633
them,they,PRON,pobj,towards,True,True,False,2581,64634
with,with,ADP,prep,turn,True,True,False,2581,64635
a,a,DET,det,look,True,True,False,2581,64636
look,look,NOUN,pobj,with,False,True,False,2581,64637
of,of,ADP,prep,look,True,True,False,2581,64638
curiosity,curiosity,NOUN,pobj,of,False,True,False,2581,64639
;,;,PUNCT,punct,turn,False,False,False,2581,64640
and,and,CCONJ,cc,turn,True,True,False,2581,64641
that,that,SCONJ,mark,share,True,True,False,2581,64642
her,her,PRON,poss,ladyship,True,True,False,2581,64643
Ladyship,ladyship,PROPN,nsubj,share,False,True,False,2581,64644
",",",",PUNCT,punct,share,False,False,False,2581,64645
after,after,ADP,prep,share,True,True,False,2581,64646
a,a,DET,det,while,True,True,False,2581,64647
while,while,NOUN,pobj,after,True,True,False,2581,64648
",",",",PUNCT,punct,share,False,False,False,2581,64649
shared,share,VERB,conj,turn,False,True,False,2581,64650
the,the,DET,det,feeling,True,True,False,2581,64651
feeling,feeling,NOUN,dobj,share,False,True,False,2581,64652
",",",",PUNCT,punct,turn,False,False,False,2581,64653
was,be,AUX,auxpass,acknowledge,True,True,False,2582,64654
more,more,ADV,advmod,openly,True,True,False,2582,64655
openly,openly,ADV,advmod,acknowledge,False,True,False,2582,64656
acknowledged,acknowledge,VERB,ROOT,acknowledge,False,True,False,2582,64657
",",",",PUNCT,punct,acknowledge,False,False,False,2582,64658
for,for,SCONJ,mark,scruple,True,True,False,2582,64659
she,she,PRON,nsubj,scruple,True,True,False,2582,64660
did,do,AUX,aux,scruple,True,True,False,2582,64661
not,not,PART,neg,scruple,True,True,False,2582,64662
scruple,scruple,VERB,advcl,acknowledge,False,True,False,2582,64663
to,to,PART,aux,call,True,True,False,2582,64664
call,call,VERB,xcomp,scruple,True,True,False,2582,64665
"out,--","out,--",PUNCT,punct,call,False,False,False,2582,64666
“,"""",PUNCT,punct,call,False,False,True,2582,64667
What,what,PRON,nsubj,be,True,True,True,2582,64668
is,be,AUX,ccomp,call,True,True,True,2582,64669
that,that,PRON,dobj,say,True,True,True,2582,64670
you,you,PRON,nsubj,say,True,True,True,2582,64671
are,be,AUX,aux,say,True,True,True,2582,64672
saying,say,VERB,ccomp,be,False,True,True,2582,64673
",",",",PUNCT,punct,be,False,False,True,2582,64674
Fitzwilliam,fitzwilliam,PROPN,npadvmod,be,False,True,True,2582,64675
?,?,PUNCT,punct,be,False,False,True,2582,64676
What,what,PRON,attr,be,True,True,True,2583,64677
is,be,AUX,ROOT,be,True,True,True,2583,64678
it,it,PRON,nsubj,be,True,True,True,2583,64679
you,you,PRON,nsubj,talk,True,True,True,2583,64680
are,be,AUX,aux,talk,True,True,True,2583,64681
talking,talk,VERB,ccomp,be,False,True,True,2583,64682
of,of,ADP,prep,talk,True,True,True,2583,64683
?,?,PUNCT,punct,be,False,False,True,2583,64684
What,what,PRON,dative,tell,True,True,True,2584,64685
are,be,AUX,aux,tell,True,True,True,2584,64686
you,you,PRON,nsubj,tell,True,True,True,2584,64687
telling,tell,VERB,ROOT,tell,False,True,True,2584,64688
Miss,miss,PROPN,compound,bennet,False,True,True,2584,64689
Bennet,bennet,PROPN,dobj,tell,False,True,True,2584,64690
?,?,PUNCT,punct,tell,False,False,True,2584,64691
Let,let,VERB,ROOT,let,False,True,True,2585,64692
me,i,PRON,nsubj,hear,True,True,True,2585,64693
hear,hear,VERB,ccomp,let,False,True,True,2585,64694
what,what,PRON,attr,be,True,True,True,2585,64695
it,it,PRON,nsubj,be,True,True,True,2585,64696
is,be,AUX,ccomp,hear,True,True,True,2585,64697
.,.,PUNCT,punct,let,False,False,True,2585,64698
”,"""",PUNCT,punct,let,False,False,True,2585,64699
“,"""",PUNCT,punct,say,False,False,True,2586,64700
We,we,PRON,nsubj,talk,True,True,True,2586,64701
were,be,AUX,aux,talk,True,True,True,2586,64702
talking,talk,VERB,ccomp,say,False,True,True,2586,64703
of,of,ADP,prep,talk,True,True,True,2586,64704
music,music,NOUN,pobj,of,False,True,True,2586,64705
",",",",PUNCT,punct,talk,False,False,True,2586,64706
madam,madam,NOUN,npadvmod,talk,False,True,True,2586,64707
",",",",PUNCT,punct,say,False,False,True,2586,64708
”,"""",PUNCT,punct,say,False,False,True,2586,64709
said,say,VERB,ROOT,say,False,True,False,2586,64710
he,he,PRON,nsubj,say,True,True,False,2586,64711
",",",",PUNCT,punct,say,False,False,False,2586,64712
when,when,SCONJ,advmod,long,True,True,False,2586,64713
no,no,ADV,neg,long,True,True,False,2586,64714
longer,long,ADV,advmod,able,False,True,False,2586,64715
able,able,ADJ,advcl,say,False,True,False,2586,64716
to,to,PART,aux,avoid,True,True,False,2586,64717
avoid,avoid,VERB,xcomp,able,False,True,False,2586,64718
a,a,DET,det,reply,True,True,False,2586,64719
reply,reply,NOUN,dobj,avoid,False,True,False,2586,64720
.,.,PUNCT,punct,say,False,False,False,2586,64721
“,"""",PUNCT,punct,of,False,False,True,2587,64722
Of,of,ADP,ROOT,of,True,True,True,2587,64723
music,music,NOUN,pobj,of,False,True,True,2587,64724
!,!,PUNCT,punct,of,False,False,True,2587,64725
Then,then,ADV,advmod,pray,True,True,True,2588,64726
pray,pray,VERB,ROOT,pray,False,True,True,2588,64727
speak,speak,VERB,xcomp,pray,False,True,True,2588,64728
aloud,aloud,ADV,advmod,speak,False,True,True,2588,64729
.,.,PUNCT,punct,pray,False,False,True,2588,64730
It,it,PRON,nsubj,be,True,True,True,2589,64731
is,be,AUX,ROOT,be,True,True,True,2589,64732
of,of,ADP,prep,be,True,True,True,2589,64733
all,all,DET,det,subject,True,True,True,2589,64734
subjects,subject,NOUN,pobj,of,False,True,True,2589,64735
my,my,PRON,poss,delight,True,True,True,2589,64736
delight,delight,NOUN,attr,be,False,True,True,2589,64737
.,.,PUNCT,punct,be,False,False,True,2589,64738
I,i,PRON,nsubj,have,True,True,True,2590,64739
must,must,AUX,aux,have,True,True,True,2590,64740
have,have,VERB,ROOT,have,True,True,True,2590,64741
my,my,PRON,poss,share,True,True,True,2590,64742
share,share,NOUN,dobj,have,False,True,True,2590,64743
in,in,ADP,prep,have,True,True,True,2590,64744
the,the,DET,det,conversation,True,True,True,2590,64745
conversation,conversation,NOUN,pobj,in,False,True,True,2590,64746
",",",",PUNCT,punct,have,False,False,True,2590,64747
if,if,SCONJ,mark,speak,True,True,True,2590,64748
you,you,PRON,nsubj,speak,True,True,True,2590,64749
are,be,AUX,aux,speak,True,True,True,2590,64750
speaking,speak,VERB,advcl,have,False,True,True,2590,64751
of,of,ADP,prep,speak,True,True,True,2590,64752
music,music,NOUN,pobj,of,False,True,True,2590,64753
.,.,PUNCT,punct,have,False,False,True,2590,64754
There,there,PRON,expl,be,True,True,True,2591,64755
are,be,VERB,ROOT,be,True,True,True,2591,64756
few,few,ADJ,amod,people,True,True,True,2591,64757
people,people,NOUN,attr,be,False,True,True,2591,64758
in,in,ADP,prep,people,True,True,True,2591,64759
England,england,PROPN,pobj,in,False,True,True,2591,64760
",",",",PUNCT,punct,suppose,False,False,True,2591,64761
I,i,PRON,nsubj,suppose,True,True,True,2591,64762
suppose,suppose,VERB,parataxis,people,False,True,True,2591,64763
",",",",PUNCT,punct,suppose,False,False,True,2591,64764
who,who,PRON,nsubj,have,True,True,True,2591,64765
have,have,VERB,relcl,people,True,True,True,2591,64766
more,more,ADJ,amod,enjoyment,True,True,True,2591,64767
true,true,ADJ,amod,enjoyment,False,True,True,2591,64768
enjoyment,enjoyment,NOUN,dobj,have,False,True,True,2591,64769
of,of,ADP,prep,enjoyment,True,True,True,2591,64770
music,music,NOUN,pobj,of,False,True,True,2591,64771
than,than,ADP,prep,enjoyment,True,True,True,2591,64772
myself,myself,PRON,pobj,than,True,True,True,2591,64773
",",",",PUNCT,punct,enjoyment,False,False,True,2591,64774
or,or,CCONJ,cc,enjoyment,True,True,True,2591,64775
a,a,DET,det,taste,True,True,True,2591,64776
better,well,ADJ,amod,taste,False,True,True,2591,64777
natural,natural,ADJ,amod,taste,False,True,True,2591,64778
taste,taste,NOUN,conj,enjoyment,False,True,True,2591,64779
.,.,PUNCT,punct,be,False,False,True,2591,64780
If,if,SCONJ,mark,learn,True,True,True,2592,64781
I,i,PRON,nsubj,learn,True,True,True,2592,64782
had,have,AUX,aux,learn,True,True,True,2592,64783
ever,ever,ADV,advmod,learn,True,True,True,2592,64784
learnt,learn,VERB,advcl,be,False,True,True,2592,64785
",",",",PUNCT,punct,be,False,False,True,2592,64786
I,i,PRON,nsubj,be,True,True,True,2592,64787
should,should,AUX,aux,be,True,True,True,2592,64788
have,have,AUX,aux,be,True,True,True,2592,64789
been,be,AUX,ROOT,be,True,True,True,2592,64790
a,a,DET,det,proficient,True,True,True,2592,64791
great,great,ADJ,amod,proficient,False,True,True,2592,64792
proficient,proficient,NOUN,attr,be,False,True,True,2592,64793
.,.,PUNCT,punct,be,False,False,True,2592,64794
And,and,CCONJ,cc,would,True,True,True,2593,64795
so,so,ADV,advmod,would,True,True,True,2593,64796
would,would,AUX,ROOT,would,True,True,True,2593,64797
Anne,anne,PROPN,nsubj,would,False,True,True,2593,64798
",",",",PUNCT,punct,would,False,False,True,2593,64799
if,if,SCONJ,mark,allow,True,True,True,2593,64800
her,her,PRON,poss,health,True,True,True,2593,64801
health,health,NOUN,nsubj,allow,False,True,True,2593,64802
had,have,AUX,aux,allow,True,True,True,2593,64803
allowed,allow,VERB,advcl,would,False,True,True,2593,64804
her,she,PRON,nsubj,apply,True,True,True,2593,64805
to,to,PART,aux,apply,True,True,True,2593,64806
apply,apply,VERB,ccomp,allow,False,True,True,2593,64807
.,.,PUNCT,punct,would,False,False,True,2593,64808
I,i,PRON,nsubj,be,True,True,True,2594,64809
am,be,AUX,ROOT,be,True,True,True,2594,64810
confident,confident,ADJ,acomp,be,False,True,True,2594,64811
that,that,SCONJ,mark,perform,True,True,True,2594,64812
she,she,PRON,nsubj,perform,True,True,True,2594,64813
would,would,AUX,aux,perform,True,True,True,2594,64814
have,have,AUX,aux,perform,True,True,True,2594,64815
performed,perform,VERB,ccomp,confident,False,True,True,2594,64816
delightfully,delightfully,ADV,advmod,perform,False,True,True,2594,64817
.,.,PUNCT,punct,be,False,False,True,2594,64818
How,how,SCONJ,advmod,get,True,True,True,2595,64819
does,do,AUX,aux,get,True,True,True,2595,64820
Georgiana,georgiana,PROPN,nsubj,get,False,True,True,2595,64821
get,get,VERB,ROOT,get,True,True,True,2595,64822
on,on,ADP,prt,get,True,True,True,2595,64823
",",",",PUNCT,punct,get,False,False,True,2595,64824
Darcy,darcy,PROPN,npadvmod,get,False,True,True,2595,64825
?,?,PUNCT,punct,get,False,False,True,2595,64826
”,"""",PUNCT,punct,get,False,False,True,2595,64827
Mr.,mr.,PROPN,compound,darcy,False,False,False,2596,64828
Darcy,darcy,PROPN,nsubj,speak,False,True,False,2596,64829
spoke,speak,VERB,ROOT,speak,False,True,False,2596,64830
with,with,ADP,prep,speak,True,True,False,2596,64831
affectionate,affectionate,ADJ,amod,praise,False,True,False,2596,64832
praise,praise,NOUN,pobj,with,False,True,False,2596,64833
of,of,ADP,prep,speak,True,True,False,2596,64834
his,his,PRON,poss,sister,True,True,False,2596,64835
sister,sister,NOUN,poss,proficiency,False,True,False,2596,64836
’s,’s,PART,case,sister,True,False,False,2596,64837
proficiency,proficiency,NOUN,pobj,of,False,True,False,2596,64838
.,.,PUNCT,punct,speak,False,False,False,2596,64839
“,"""",PUNCT,punct,be,False,False,True,2597,64840
I,i,PRON,nsubj,be,True,True,True,2597,64841
am,be,AUX,ROOT,be,True,True,True,2597,64842
very,very,ADV,advmod,glad,True,True,True,2597,64843
glad,glad,ADJ,acomp,be,False,True,True,2597,64844
to,to,PART,aux,hear,True,True,True,2597,64845
hear,hear,VERB,xcomp,glad,False,True,True,2597,64846
such,such,DET,predet,account,True,True,True,2597,64847
a,a,DET,det,account,True,True,True,2597,64848
good,good,ADJ,amod,account,False,True,True,2597,64849
account,account,NOUN,dobj,hear,False,True,True,2597,64850
of,of,ADP,prep,account,True,True,True,2597,64851
her,she,PRON,pobj,of,True,True,True,2597,64852
",",",",PUNCT,punct,say,False,False,True,2597,64853
”,"""",PUNCT,punct,say,False,False,True,2597,64854
said,say,VERB,parataxis,be,False,True,False,2597,64855
Lady,lady,PROPN,compound,catherine,False,True,False,2597,64856
Catherine,catherine,PROPN,nsubj,say,False,True,False,2597,64857
;,;,PUNCT,punct,say,False,False,False,2597,64858
“,"""",PUNCT,punct,be,False,False,True,2597,64859
and,and,CCONJ,cc,be,True,True,True,2597,64860
pray,pray,AUX,aux,tell,False,True,True,2597,64861
tell,tell,VERB,conj,be,False,True,True,2597,64862
her,she,PRON,dobj,tell,True,True,True,2597,64863
from,from,ADP,prep,tell,True,True,True,2597,64864
me,i,PRON,pobj,from,True,True,True,2597,64865
",",",",PUNCT,punct,tell,False,False,True,2597,64866
that,that,SCONJ,mark,expect,True,True,True,2597,64867
she,she,PRON,nsubj,expect,True,True,True,2597,64868
can,can,AUX,aux,expect,True,True,True,2597,64869
not,not,PART,neg,expect,True,True,True,2597,64870
expect,expect,VERB,ccomp,tell,False,True,True,2597,64871
to,to,PART,aux,excel,True,True,True,2597,64872
excel,excel,VERB,xcomp,expect,False,True,True,2597,64873
",",",",PUNCT,punct,expect,False,False,True,2597,64874
if,if,SCONJ,mark,practise,True,True,True,2597,64875
she,she,PRON,nsubj,practise,True,True,True,2597,64876
does,do,AUX,aux,practise,True,True,True,2597,64877
not,not,PART,neg,practise,True,True,True,2597,64878
practise,practise,VERB,advcl,expect,False,True,True,2597,64879
a,a,DET,det,deal,True,True,True,2597,64880
great,great,ADJ,amod,deal,False,True,True,2597,64881
deal,deal,NOUN,dobj,practise,False,True,True,2597,64882
.,.,PUNCT,punct,tell,False,False,True,2597,64883
”,"""",PUNCT,punct,be,False,False,True,2597,64884
“,"""",PUNCT,punct,assure,False,False,True,2598,64885
I,i,PRON,nsubj,assure,True,True,True,2598,64886
assure,assure,VERB,ROOT,assure,False,True,True,2598,64887
you,you,PRON,dobj,assure,True,True,True,2598,64888
",",",",PUNCT,punct,assure,False,False,True,2598,64889
madam,madam,NOUN,npadvmod,assure,False,True,True,2598,64890
",",",",PUNCT,punct,reply,False,False,True,2598,64891
”,"""",PUNCT,punct,reply,False,False,True,2598,64892
he,he,PRON,nsubj,reply,True,True,False,2598,64893
replied,reply,VERB,parataxis,assure,False,True,False,2598,64894
",",",",PUNCT,punct,reply,False,False,False,2598,64895
“,"""",PUNCT,punct,assure,False,False,True,2598,64896
that,that,SCONJ,mark,need,True,True,True,2598,64897
she,she,PRON,nsubj,need,True,True,True,2598,64898
does,do,AUX,aux,need,True,True,True,2598,64899
not,not,PART,neg,need,True,True,True,2598,64900
need,need,VERB,ccomp,assure,False,True,True,2598,64901
such,such,ADJ,amod,advice,True,True,True,2598,64902
advice,advice,NOUN,dobj,need,False,True,True,2598,64903
.,.,PUNCT,punct,assure,False,False,True,2598,64904
She,she,PRON,nsubj,practise,True,True,True,2599,64905
practises,practise,VERB,ROOT,practise,False,True,True,2599,64906
very,very,ADV,advmod,constantly,True,True,True,2599,64907
constantly,constantly,ADV,advmod,practise,False,True,True,2599,64908
.,.,PUNCT,punct,practise,False,False,True,2599,64909
”,"""",PUNCT,punct,practise,False,False,True,2599,64910
“,"""",PUNCT,punct,well,False,False,True,2600,64911
So,so,ADV,advmod,much,True,True,True,2600,64912
much,much,ADV,advmod,well,True,True,True,2600,64913
the,the,PRON,advmod,well,True,True,True,2600,64914
better,well,ADJ,ROOT,well,False,True,True,2600,64915
.,.,PUNCT,punct,well,False,False,True,2600,64916
It,it,PRON,nsubjpass,do,True,True,True,2601,64917
can,can,AUX,aux,do,True,True,True,2601,64918
not,not,PART,neg,do,True,True,True,2601,64919
be,be,AUX,auxpass,do,True,True,True,2601,64920
done,do,VERB,ROOT,do,True,True,True,2601,64921
too,too,ADV,advmod,much,True,True,True,2601,64922
much,much,ADV,advmod,do,True,True,True,2601,64923
;,;,PUNCT,punct,do,False,False,True,2601,64924
